Start Time,End Time,Sleep
07:45:00.000,07:45:30.000,N2
07:45:30.000,07:46:00.000,N2
07:46:00.000,07:46:30.000,N2
07:46:30.000,07:47:00.000,N2
07:47:00.000,07:47:30.000,N2
07:47:30.000,07:48:00.000,N2
07:48:00.000,07:48:30.000,N2
07:48:30.000,07:49:00.000,N2
07:49:00.000,07:49:30.000,N3
07:49:30.000,07:50:00.000,N3
07:50:00.000,07:50:30.000,N3
07:50:30.000,07:51:00.000,N3
07:51:00.000,07:51:30.000,N3
07:51:30.000,07:52:00.000,N3
07:52:00.000,07:52:30.000,N3
07:52:30.000,07:53:00.000,N3
07:53:00.000,07:53:30.000,N3
07:53:30.000,07:54:00.000,N3
07:54:00.000,07:54:30.000,N3
07:54:30.000,07:55:00.000,N3
07:55:00.000,07:55:30.000,N3
07:55:30.000,07:56:00.000,N3
07:56:00.000,07:56:30.000,N3
07:56:30.000,07:57:00.000,N3
07:57:00.000,07:57:30.000,N3
07:57:30.000,07:58:00.000,N3
07:58:00.000,07:58:30.000,N3
07:58:30.000,07:59:00.000,N3
07:59:00.000,07:59:30.000,N3
07:59:30.000,08:00:00.000,N3
08:00:00.000,08:00:30.000,N3
08:00:30.000,08:01:00.000,N3
08:01:00.000,08:01:30.000,N3
08:01:30.000,08:02:00.000,N3
08:02:00.000,08:02:30.000,N3
08:02:30.000,08:03:00.000,N3
08:03:00.000,08:03:30.000,N3
08:03:30.000,08:04:00.000,N3
08:04:00.000,08:04:30.000,N3
08:04:30.000,08:05:00.000,N3
08:05:00.000,08:05:30.000,N3
08:05:30.000,08:06:00.000,N3
08:06:00.000,08:06:30.000,N3
08:06:30.000,08:07:00.000,N3
08:07:00.000,08:07:30.000,N3
08:07:30.000,08:08:00.000,N3
08:08:00.000,08:08:30.000,N3
08:08:30.000,08:09:00.000,N3
08:09:00.000,08:09:30.000,N3
08:09:30.000,08:10:00.000,N3
08:10:00.000,08:10:30.000,N3
08:10:30.000,08:11:00.000,N3
08:11:00.000,08:11:30.000,Wake
08:11:30.000,08:12:00.000,Wake
08:12:00.000,08:12:30.000,N2
08:12:30.000,08:13:00.000,N2
08:13:00.000,08:13:30.000,N2
08:13:30.000,08:14:00.000,N2
08:14:00.000,08:14:30.000,N2
08:14:30.000,08:15:00.000,N2
08:15:00.000,08:15:30.000,N2
08:15:30.000,08:16:00.000,N2
08:16:00.000,08:16:30.000,N2
08:16:30.000,08:17:00.000,REM
08:17:00.000,08:17:30.000,REM
08:17:30.000,08:18:00.000,REM
08:18:00.000,08:18:30.000,REM
08:18:30.000,08:19:00.000,REM
08:19:00.000,08:19:30.000,REM
08:19:30.000,08:20:00.000,REM
08:20:00.000,08:20:30.000,REM
08:20:30.000,08:21:00.000,REM
08:21:00.000,08:21:30.000,REM
08:21:30.000,08:22:00.000,Wake
08:22:00.000,08:22:30.000,REM
08:22:30.000,08:23:00.000,REM
08:23:00.000,08:23:30.000,REM
08:23:30.000,08:24:00.000,REM
08:24:00.000,08:24:30.000,REM
08:24:30.000,08:25:00.000,REM
08:25:00.000,08:25:30.000,Wake
08:25:30.000,08:26:00.000,REM
08:26:00.000,08:26:30.000,REM
08:26:30.000,08:27:00.000,REM
08:27:00.000,08:27:30.000,REM
08:27:30.000,08:28:00.000,REM
08:28:00.000,08:28:30.000,REM
08:28:30.000,08:29:00.000,REM
08:29:00.000,08:29:30.000,REM
08:29:30.000,08:30:00.000,REM
08:30:00.000,08:30:30.000,REM
08:30:30.000,08:31:00.000,REM
08:31:00.000,08:31:30.000,REM
08:31:30.000,08:32:00.000,REM
08:32:00.000,08:32:30.000,REM
08:32:30.000,08:33:00.000,REM
08:33:00.000,08:33:30.000,Wake
08:33:30.000,08:34:00.000,REM
08:34:00.000,08:34:30.000,REM
08:34:30.000,08:35:00.000,REM
08:35:00.000,08:35:30.000,REM
08:35:30.000,08:36:00.000,REM
08:36:00.000,08:36:30.000,Wake
08:36:30.000,08:37:00.000,REM
08:37:00.000,08:37:30.000,REM
08:37:30.000,08:38:00.000,REM
08:38:00.000,08:38:30.000,REM
08:38:30.000,08:39:00.000,REM
08:39:00.000,08:39:30.000,REM
08:39:30.000,08:40:00.000,REM
08:40:00.000,08:40:30.000,REM
08:40:30.000,08:41:00.000,REM
08:41:00.000,08:41:30.000,REM
08:41:30.000,08:42:00.000,REM
08:42:00.000,08:42:30.000,Wake
08:42:30.000,08:43:00.000,Wake
08:43:00.000,08:43:30.000,Wake
08:43:30.000,08:44:00.000,Wake
08:44:00.000,08:44:30.000,Wake
08:44:30.000,08:45:00.000,Wake
08:45:00.000,08:45:30.000,N1
08:45:30.000,08:46:00.000,N1
08:46:00.000,08:46:30.000,N1
08:46:30.000,08:47:00.000,N1
08:47:00.000,08:47:30.000,N1
08:47:30.000,08:48:00.000,REM
08:48:00.000,08:48:30.000,REM
08:48:30.000,08:49:00.000,REM
08:49:00.000,08:49:30.000,REM
08:49:30.000,08:50:00.000,REM
08:50:00.000,08:50:30.000,REM
08:50:30.000,08:51:00.000,REM
08:51:00.000,08:51:30.000,REM
08:51:30.000,08:52:00.000,REM
08:52:00.000,08:52:30.000,REM
08:52:30.000,08:53:00.000,REM
08:53:00.000,08:53:30.000,REM
08:53:30.000,08:54:00.000,REM
08:54:00.000,08:54:30.000,REM
08:54:30.000,08:55:00.000,REM
08:55:00.000,08:55:30.000,REM
08:55:30.000,08:56:00.000,REM
08:56:00.000,08:56:30.000,REM
08:56:30.000,08:57:00.000,REM
08:57:00.000,08:57:30.000,REM
08:57:30.000,08:58:00.000,REM
08:58:00.000,08:58:30.000,REM
08:58:30.000,08:59:00.000,REM
08:59:00.000,08:59:30.000,REM
08:59:30.000,09:00:00.000,REM
09:00:00.000,09:00:30.000,Wake
09:00:30.000,09:01:00.000,Wake
09:01:00.000,09:01:30.000,Wake
09:01:30.000,09:02:00.000,Wake
09:02:00.000,09:02:30.000,Wake
09:02:30.000,09:03:00.000,Wake
09:03:00.000,09:03:30.000,Wake
09:03:30.000,09:04:00.000,Wake
09:04:00.000,09:04:30.000,Wake
09:04:30.000,09:05:00.000,Wake
09:05:00.000,09:05:30.000,Wake
